row_id,date,continent_code,country_name,country_code,state_province,population,city_town,distance,latitude,longitude,hazard_type,landslide_type,landslide_size,trigger
5124,2013-07-17,NA,United States,US,Montana,1271,West Yellowstone,51.55941,45.0432,-110.732,Landslide,Mudslide,medium,Downpour
5125,2013-07-18,NA,United States,US,Arizona,7247,Page,28.51122,37.1629,-111.373,Landslide,Debris flow,medium,Downpour
5127,2013-07-18,NA,United States,US,Colorado,5858,Estes Park,13.74294,40.3364,-105.6744,Landslide,Landslide,medium,Rain
5128,2013-07-18,SA,Colombia,CO,Caquetá,130337,Florencia,15.16116,1.7417,-75.6568,Landslide,Landslide,medium,Downpour
5131,2013-07-18,NA,United States,US,Colorado,2692,Palisade,0.73594,39.1168,-108.3523,Landslide,Mudslide,medium,Downpour
5132,2013-07-18,NA,United States,US,Colorado,1027,Minturn,3.19723,39.5672,-106.4031,Landslide,Mudslide,medium,Downpour
5133,2013-07-18,NA,United States,US,Colorado,2826,Snowmass Village,27.05169,39.0718,-107.1928,Landslide,Mudslide,medium,Downpour
5134,2013-07-18,NA,United States,US,Colorado,6427,Carbondale,24.70278,39.1808,-107.2396,Landslide,Mudslide,medium,Downpour
5137,2013-07-19,NA,United States,US,Arizona,4885,Eagar,39.22402,33.7576,-109.2835,Landslide,Landslide,small,Downpour
5141,2013-07-20,NA,United States,US,New Mexico,1770,Questa,4.75219,36.6918,-105.544,Landslide,Mudslide,medium,Rain
5156,2013-07-22,NA,United States,US,California,3583,Idyllwild,7.79933,33.7165,-116.6396,Landslide,Mudslide,medium,Downpour
5172,2013-07-23,NA,United States,US,Pennsylvania,28386,Monroeville,1.19691,40.4213,-79.774,Landslide,Landslide,small,Rain
5173,2013-07-23,NA,United States,US,Pennsylvania,28386,Monroeville,1.67287,40.4252,-79.8071,Landslide,Landslide,small,Rain
5174,2013-07-23,NA,United States,US,Pennsylvania,7862,White Oak,1.50672,40.3493,-79.8003,Landslide,Landslide,small,Downpour
5175,2013-07-23,NA,United States,US,Pennsylvania,7862,White Oak,1.8001,40.3444,-79.79,Landslide,Landslide,small,Downpour
5185,2013-07-24,NA,United States,US,Ohio,1592,Powhatan Point,21.79988,39.7447,-80.6094,Landslide,Mudslide,small,Downpour
5186,2013-07-24,NA,United States,US,West Virginia,1779,Logan,5.91065,37.8228,-81.9348,Landslide,Landslide,medium,Downpour
5188,2013-07-25,NA,United States,US,Ohio,1592,Powhatan Point,7.63247,39.8033,-80.7651,Landslide,Mudslide,medium,Rain
5190,2013-07-25,NA,United States,US,West Virginia,1554,Chesapeake,7.84336,38.2213,-81.4467,Landslide,Landslide,small,Downpour
5191,2013-07-25,NA,United States,US,Colorado,2450,Laporte,13.16549,40.6937,-105.2659,Landslide,Mudslide,small,Downpour
5192,2013-07-25,SA,Colombia,CO,Huila,3942,Áquira,3.14201,2.6752,-75.6447,Landslide,Rockfall,medium,Rain
5212,2013-07-27,NA,United States,US,North Carolina,40010,Hickory,0.9757,35.7244,-81.3408,Landslide,Mudslide,small,Rain
5216,2013-07-27,NA,United States,US,North Carolina,2112,Millers Creek,17.74135,36.2204,-81.4311,Landslide,Landslide,medium,Rain
5219,2013-07-28,NA,United States,US,Colorado,2450,Laporte,19.55437,40.6875,-105.3546,Landslide,Mudslide,medium,Downpour
5221,2013-07-28,NA,United States,US,Colorado,2450,Laporte,12.14412,40.6124,-105.2801,Landslide,Mudslide,medium,Downpour
5229,2013-07-28,NA,United States,US,Colorado,1451,Paonia,2.33014,38.8815,-107.6129,Landslide,Debris flow,small,Downpour
5242,2013-07-31,NA,United States,US,Georgia,3684,Jasper,5.0514,34.5117,-84.444,Landslide,Mudslide,medium,Rain
5243,2013-07-31,NA,United States,US,Georgia,3684,Jasper,4.33442,34.463,-84.4759,Landslide,Mudslide,medium,Rain
5318,2013-08-13,NA,United States,US,Kentucky,1706,Coal Run Village,10.79203,37.4598,-82.6605,Landslide,Mudslide,small,Downpour
5319,2013-08-13,NA,United States,US,West Virginia,5366,New Martinsville,24.21776,39.6926,-80.5823,Landslide,Landslide,small,Downpour
5345,2013-08-17,NA,United States,US,Alabama,9015,Andalusia,1.69766,31.3077,-86.5011,Landslide,Landslide,small,Tropical cyclone
5350,2013-08-18,NA,United States,US,Nevada,24085,Summerlin South,23.60286,36.2423,-115.5421,Landslide,Debris flow,medium,Downpour
5351,2013-08-18,NA,United States,US,Nevada,36441,Pahrump,31.0066,36.2566,-115.6442,Landslide,Debris flow,medium,Downpour
5385,2013-08-22,NA,United States,US,Utah,9555,Alpine,1.96154,40.4679,-111.765,Landslide,Mudslide,medium,Downpour
5387,2013-08-23,NA,United States,US,Pennsylvania,1048,Bear Rocks,3.0665,40.1504,-79.4592,Landslide,Mudslide,medium,Downpour
5389,2013-08-23,NA,United States,US,Idaho,54255,Pocatello,0.57038,42.8729,-112.4389,Landslide,Mudslide,medium,Downpour
5390,2013-08-23,NA,United States,US,Utah,2129,Huntington,22.93764,39.4714,-111.1546,Landslide,Debris flow,medium,Downpour
5397,2013-08-24,NA,United States,US,Tennessee,12714,Soddy-Daisy,5.71688,35.2865,-85.1789,Landslide,Mudslide,small,Rain
5400,2013-08-25,NA,United States,US,California,3552,Morongo Valley,1.82682,34.0588,-116.5671,Landslide,Mudslide,medium,Tropical cyclone
5403,2013-08-26,NA,Mexico,MX,Veracruz-Llave,30607,Coatzintla,1.52983,20.5004,-97.4647,Landslide,Landslide,medium,Tropical cyclone
5405,2013-08-26,NA,Mexico,MX,Veracruz-Llave,15800,Altotonga,2.85382,19.7906,-97.2428,Landslide,Landslide,medium,Tropical cyclone
5406,2013-08-26,NA,Mexico,MX,Veracruz-Llave,3198,Yecuatla,3.7316,19.8413,-96.8005,Landslide,Landslide,medium,Downpour
5408,2013-08-27,NA,Costa Rica,CR,Alajuela,1015,Sabanilla,4.87432,10.1181,-84.2146,Landslide,Landslide,medium,Downpour
5411,2013-08-28,NA,United States,US,Colorado,2325,Telluride,9.89859,37.8943,-107.7138,Landslide,Rockfall,medium,Downpour
5415,2013-08-29,NA,Honduras,HN,Cortés,1146,Los Caminos,3.53737,14.951,-87.9338,Landslide,Landslide,medium,Downpour
5418,2013-08-29,NA,United States,US,Idaho,3112,Salmon,26.56626,45.3871,-114.0541,Landslide,Debris flow,medium,Downpour
5419,2013-08-30,NA,United States,US,California,29603,Banning,9.26566,33.8426,-116.8648,Landslide,Debris flow,medium,Downpour
5420,2013-08-30,NA,United States,US,Nevada,36441,Pahrump,18.54588,36.1054,-115.8215,Landslide,Mudslide,medium,Rain
5523,2013-09-13,NA,United States,US,Utah,21785,Herriman,10.80925,40.4893,-112.1563,Landslide,Landslide,medium,Downpour
5524,2013-09-14,NA,United States,US,New Mexico,545852,Albuquerque,2.54139,35.0952,-106.6265,Landslide,Mudslide,small,Downpour
5525,2013-09-14,NA,United States,US,Idaho,19908,Eagle,8.21552,43.7521,-116.2885,Landslide,Mudslide,medium,Rain
5526,2013-09-14,NA,Mexico,MX,Oaxaca,3630,San Andrés Huayapam,11.8349,17.1933,-96.6045,Landslide,Landslide,very_large,Tropical cyclone
5527,2013-09-15,NA,Mexico,MX,Hidalgo,1236,Fontezuelas,9.78251,20.5402,-98.9492,Landslide,Landslide,very_large,Tropical cyclone
5528,2013-09-15,NA,Mexico,MX,Puebla,9720,Tlatlauquitepec,0.30326,19.849,-97.4997,Landslide,Landslide,very_large,Tropical cyclone
5529,2013-09-15,NA,United States,US,Colorado,5858,Estes Park,9.31567,40.2935,-105.529,Landslide,Landslide,medium,Tropical cyclone
5530,2013-09-15,NA,Mexico,MX,Guerrero,652136,Acapulco,0.90692,16.8638,-99.8816,Landslide,Mudslide,very_large,Downpour
5532,2013-09-16,NA,Mexico,MX,Veracruz-Llave,15800,Altotonga,0.50188,19.7615,-97.2422,Landslide,Landslide,medium,Tropical cyclone
5534,2013-09-16,NA,Mexico,MX,Guerrero,21407,Atoyac de Álvarez,32.12708,17.3461,-100.1681,Landslide,Mudslide,medium,Tropical cyclone
5538,2013-09-16,NA,Mexico,MX,Guerrero,1252,San Pablo Atzompa,14.04274,17.225,-98.5,Landslide,Landslide,medium,Downpour
5539,2013-09-16,NA,Mexico,MX,Puebla,1123,Atzala,5.24855,18.5938,-98.5539,Landslide,Landslide,medium,Tropical cyclone
5540,2013-09-16,NA,Costa Rica,CR,Alajuela,1015,Sabanilla,10.32968,10.1648,-84.1933,Landslide,Landslide,medium,Tropical cyclone
5541,2013-09-16,NA,Costa Rica,CR,Heredia,5745,Santo Domingo,9.85736,10.1528,-84.1489,Landslide,Landslide,medium,Tropical cyclone
5542,2013-09-16,NA,Mexico,MX,Veracruz-Llave,1543,Tetlaxco,4.5182,19.0603,-97.1009,Landslide,Landslide,medium,Tropical cyclone
5543,2013-09-16,NA,Mexico,MX,Guerrero,165250,Chilpancingo de los Bravos,0.88149,17.5482,-99.5137,Landslide,Mudslide,medium,Tropical cyclone
5544,2013-09-18,NA,United States,US,Utah,21785,Herriman,9.5519,40.5366,-112.1418,Landslide,Landslide,medium,Mining digging
5545,2013-09-19,NA,United States,US,Colorado,16887,Durango,7.53236,37.335,-107.8397,Landslide,Debris flow,medium,Downpour
5546,2013-09-19,NA,United States,US,Colorado,16887,Durango,5.78799,37.3233,-107.8546,Landslide,Mudslide,medium,Downpour
5547,2013-09-19,NA,United States,US,Colorado,16887,Durango,8.65408,37.3466,-107.8406,Landslide,Mudslide,medium,Downpour
5560,2013-09-29,NA,United States,US,Idaho,485,Idaho City,39.35619,43.8187,-115.3455,Landslide,Landslide,large,Continuous rain
5561,2013-09-29,NA,United States,US,Idaho,485,Idaho City,44.26251,43.8161,-115.2846,Landslide,Landslide,medium,Downpour
5562,2013-09-29,NA,Panama,PA,Panamá,69102,Las Cumbres,2.81479,9.0655,-79.5516,Landslide,Landslide,medium,Downpour
5564,2013-09-30,NA,United States,US,Colorado,2617,Buena Vista,16.21071,38.7205,-106.2342,Landslide,Landslide,medium,Unknown
5566,2013-09-30,NA,United States,US,Massachusetts,19030,Southbridge,2.82925,42.1004,-72.0295,Landslide,Landslide,medium,Continuous rain
5640,2013-11-14,NA,Trinidad and Tobago,TT,Tobago,17000,Scarborough,3.22335,11.2109,-60.7429,Landslide,Landslide,medium,Downpour
5641,2013-11-14,NA,Trinidad and Tobago,TT,Tobago,17000,Scarborough,3.88123,11.2084,-60.7582,Landslide,Landslide,medium,Downpour
5653,2013-11-20,NA,United States,US,West Virginia,1638,Montgomery,13.31637,38.1077,-81.4493,Landslide,Mudslide,medium,Unknown
5663,2013-11-27,NA,United States,US,New Jersey,50005,Hoboken,0.90146,40.7427,-74.0429,Landslide,Mudslide,small,Unknown
5693,2013-12-16,NA,Mexico,MX,Tabasco,1732,Olcuatitán,4.32007,18.1563,-92.979,Landslide,Landslide,medium,Continuous rain
5697,2013-12-19,NA,United States,US,California,20292,Ramona,3.30093,33.0375,-116.8331,Landslide,Mudslide,small,Rain
5704,2013-12-21,NA,United States,US,Pennsylvania,1746,Cheswick,1.60422,40.5276,-79.7953,Landslide,Landslide,small,Unknown
5705,2013-12-21,NA,United States,US,Pennsylvania,11761,Lower Burrell,3.06925,40.542,-79.7241,Landslide,Landslide,small,Unknown
5709,2013-12-22,NA,United States,US,Kentucky,777,Hindman,9.94567,37.4046,-82.9083,Landslide,Mudslide,small,Rain
5715,2013-12-24,NA,Dominica,DM,Saint Paul,702,Pont Cassé,4.20239,15.3288,-61.347,Landslide,Mudslide,large,Downpour
5718,2013-12-24,NA,Saint Lucia,LC,Praslin,1906,Praslin,3.81469,13.8891,-60.9268,Landslide,Landslide,large,Downpour
5719,2013-12-24,NA,Saint Vincent and the Grenadines,VC,Charlotte,1680,Georgetown,8.63974,13.3382,-61.1912,Landslide,Landslide,very_large,Downpour
5720,2013-12-24,NA,Dominica,DM,Saint John,3633,Portsmouth,5.92994,15.6308,-61.441,Landslide,Landslide,medium,Downpour
5721,2013-12-24,NA,Dominica,DM,Saint Mark,1416,Soufrière,1.80847,15.2174,-61.3583,Landslide,Landslide,medium,Downpour
5730,2013-12-27,NA,United States,US,West Virginia,1394,Oceana,22.89616,37.8765,-81.5076,Landslide,Landslide,medium,Unknown
5731,2013-12-28,NA,Mexico,MX,Baja California,9085,El Sauzal,12.365,31.978,-116.7776,Landslide,Mudslide,medium,Downpour
5732,2013-12-28,NA,United States,US,New Hampshire,1600,Gorham,17.23167,44.2637,-71.3026,Landslide,Snow avalanche,medium,Other
5735,2013-12-30,NA,United States,US,West Virginia,2406,Welch,12.7902,37.4204,-81.4409,Landslide,Landslide,small,Unknown
5777,2014-01-14,NA,United States,US,Pennsylvania,305704,Pittsburgh,1.31322,40.429,-79.9988,Landslide,Landslide,medium,unknown
5785,2014-01-14,NA,United States,US,Pennsylvania,9643,Brentwood,1.87113,40.3865,-79.9675,Landslide,Landslide,medium,unknown
5868,2014-02-14,SA,Colombia,CO,Nariño,1091,Cumbitara,16.97776,1.6818,-77.7319,Landslide,Landslide,large,Downpour
5871,2014-02-15,NA,Bermuda,BM,Hamilton city,902,Hamilton,0.89751,32.3032,-64.7792,Landslide,Landslide,medium,Downpour
5888,2014-02-21,NA,United States,US,Kentucky,4407,Ludlow,1.22118,39.0963,-84.5607,Landslide,Mudslide,medium,Continuous rain
5893,2014-02-22,NA,United States,US,Kentucky,3255,Prestonsburg,11.74439,37.5927,-82.8679,Landslide,Mudslide,medium,Snowfall snowmelt
5896,2014-02-23,NA,United States,US,Kentucky,15273,Newport,1.39322,39.1037,-84.4995,Landslide,Mudslide,medium,Snowfall snowmelt
5903,2014-02-27,NA,United States,US,Utah,6051,South Weber,0.87758,41.1272,-111.9381,Landslide,Landslide,medium,Downpour
5948,2014-03-13,NA,United States,US,Ohio,4368,Saint Bernard,3.98882,39.1396,-84.5284,Landslide,Landslide,medium,Continuous rain
5950,2014-03-14,NA,United States,US,Pennsylvania,3239,Manor,1.72576,40.3204,-79.68,Landslide,Landslide,small,unknown
5951,2014-03-15,NA,United States,US,Pennsylvania,3403,Mount Oliver,3.52327,40.428,-79.9504,Landslide,Landslide,medium,unknown
5957,2014-03-13,SA,Colombia,CO,Valle del Cauca,247986,Palmira,7.70237,3.5181,-76.2244,Landslide,Mudslide,large,Continuous rain
5959,2014-03-16,SA,Colombia,CO,Huila,9896,Palermo,3e-05,2.8917,-75.4375,Landslide,mudslide,large,Continuous rain
5960,2014-03-16,SA,Colombia,CO,Santander,571820,Bucaramanga,1.33829,7.1133,-73.1205,Landslide,mudslide,large,Continuous rain
5961,2014-03-17,NA,United States,US,Pennsylvania,305704,Pittsburgh,1.91563,40.4519,-79.9787,Landslide,mudslide,medium,unknown
5967,2014-03-20,NA,United States,US,Connecticut,51384,Stratford,0.76857,41.2008,-73.1157,Landslide,Mudslide,small,Continuous rain
5973,2014-03-26,NA,United States,US,Kentucky,16325,Fort Thomas,0.84033,39.0787,-84.4386,Landslide,Landslide,small,unknown
5977,2014-03-29,NA,United States,US,New York,2244,Nedrow,7.01558,42.9429,-76.0673,Landslide,Mudslide,small,Rain
6003,2014-04-30,NA,United States,US,Maryland,620961,Baltimore,5.94285,39.3194,-76.6163,Landslide,Landslide,medium,Downpour
6004,2014-04-30,NA,United States,US,Kentucky,3255,Prestonsburg,13.32465,37.5457,-82.7778,Landslide,Mudslide,small,Rain
6007,2014-04-30,NA,United States,US,New Jersey,1849,Alpine,1.62138,40.949,-73.8992,Landslide,Mudslide,small,Downpour
6023,2014-05-13,NA,United States,US,Pennsylvania,305704,Pittsburgh,1.27111,40.4301,-80.0017,Landslide,Landslide,small,Rain
6026,2014-05-15,NA,United States,US,New York,1183,Shokan,26.62969,42.1633,-74.4086,Landslide,Landslide,medium,Rain
6028,2014-05-16,NA,United States,US,Virginia,7042,Lexington,20.62473,37.9425,-79.5653,Landslide,Mudslide,small,Rain
6038,2014-05-25,NA,United States,US,Colorado,2253,Cedaredge,16.89741,39.1652,-107.8476,Landslide,Complex,very_large,Rain
6039,2014-05-27,NA,United States,US,Colorado,1079,Keystone,8.62122,39.632,-105.8961,Landslide,Mudslide,small,Rain
6040,2014-05-30,NA,Guatemala,GT,Huehuetenango,3554,San Pedro Necta,0.91108,15.4918,-91.7671,Landslide,Mudslide,small,Downpour
6058,2014-06-15,NA,United States,US,Maine,1097,Wiscasset,9.00019,44.0765,-69.6188,Landslide,Landslide,small,Continuous rain
6064,2014-06-18,NA,United States,US,Minnesota,13394,North Mankato,5.90746,44.1208,-94.0453,Landslide,Mudslide,small,Downpour
6066,2014-06-18,NA,United States,US,Minnesota,39309,Mankato,1.73178,44.1547,-93.9816,Landslide,Mudslide,small,Rain
6067,2014-06-18,NA,United States,US,Minnesota,4058,Le Sueur,6.99107,44.524,-93.9072,Landslide,Landslide,small,Downpour
6071,2014-06-19,NA,United States,US,Minnesota,6661,Belle Plaine,3.37657,44.6474,-93.7933,Landslide,Mudslide,small,Continuous rain
6072,2014-06-19,NA,United States,US,Minnesota,382578,Minneapolis,0.25471,44.9817,-93.2659,Landslide,Mudslide,small,Continuous rain
6073,2014-06-19,NA,United States,US,Minnesota,285068,Saint Paul,2.31638,44.9398,-93.1219,Landslide,Mudslide,small,Continuous rain
6076,2014-06-19,NA,United States,US,Minnesota,382578,Minneapolis,2.50336,44.9683,-93.2365,Landslide,Mudslide,medium,Continuous rain
6079,2014-06-20,NA,United States,US,Minnesota,4058,Le Sueur,7.07406,44.5248,-93.9077,Landslide,Mudslide,small,Continuous rain
6080,2014-06-20,NA,United States,US,Minnesota,285068,Saint Paul,2.99793,44.9459,-93.0553,Landslide,Mudslide,small,Continuous rain
6083,2014-06-20,NA,United States,US,Minnesota,6661,Belle Plaine,7.97257,44.5768,-93.8457,Landslide,Mudslide,medium,Rain
6088,2014-06-23,NA,United States,US,Minnesota,6661,Belle Plaine,7.02197,44.594,-93.8473,Landslide,Mudslide,medium,Downpour
6089,2014-06-23,NA,Nicaragua,NI,Chontales,5827,Santo Domingo,31.14242,12.3535,-84.8095,Landslide,Landslide,small,Continuous rain
6090,2014-06-23,NA,Nicaragua,NI,Chontales,5827,Santo Domingo,31.24511,12.3521,-84.808,Landslide,Landslide,medium,Continuous rain
6091,2014-06-23,NA,Nicaragua,NI,Chontales,5827,Santo Domingo,31.3736,12.3511,-84.8064,Landslide,Landslide,medium,Continuous rain
6092,2014-06-23,NA,Nicaragua,NI,Chontales,5827,Santo Domingo,31.10125,12.3506,-84.8089,Landslide,Landslide,medium,Continuous rain
6093,2014-06-23,NA,Nicaragua,NI,Chontales,5827,Santo Domingo,30.99704,12.3502,-84.8098,Landslide,Landslide,medium,Continuous rain
6094,2014-06-23,NA,Nicaragua,NI,Chontales,5827,Santo Domingo,30.7707,12.349,-84.8116,Landslide,Landslide,medium,Continuous rain
6095,2014-06-23,NA,Nicaragua,NI,Chontales,5827,Santo Domingo,30.27546,12.3487,-84.8163,Landslide,Landslide,small,Continuous rain
6096,2014-06-23,NA,Nicaragua,NI,Chontales,5827,Santo Domingo,29.95253,12.349,-84.8195,Landslide,Landslide,medium,Continuous rain
6097,2014-06-23,NA,Nicaragua,NI,Chontales,5827,Santo Domingo,29.92927,12.3484,-84.8195,Landslide,Landslide,medium,Continuous rain
6098,2014-06-23,NA,Nicaragua,NI,Chontales,5827,Santo Domingo,28.90294,12.3129,-84.8199,Landslide,Landslide,medium,Continuous rain
6099,2014-06-23,NA,Nicaragua,NI,Chontales,5827,Santo Domingo,32.69694,12.3484,-84.7928,Landslide,Landslide,medium,Continuous rain
6100,2014-06-23,NA,Nicaragua,NI,Chontales,5827,Santo Domingo,32.96402,12.3476,-84.79,Landslide,Landslide,medium,Continuous rain
6101,2014-06-23,NA,Nicaragua,NI,Chontales,5827,Santo Domingo,32.77401,12.352,-84.7932,Landslide,Landslide,medium,Continuous rain
6102,2014-06-23,NA,Nicaragua,NI,Chontales,5827,Santo Domingo,29.94574,12.3491,-84.8196,Landslide,Landslide,medium,Continuous rain
6103,2014-06-25,NA,United States,US,Pennsylvania,3722,Boalsburg,2.1472,40.7918,-77.7785,Landslide,Mudslide,small,Rain
6109,2014-06-27,NA,United States,US,Minnesota,1325,Preston,14.33305,43.7638,-91.9607,Landslide,Mudslide,small,Rain
6114,2014-06-29,NA,United States,US,Iowa,126326,Cedar Rapids,4.98458,41.9738,-91.6056,Landslide,Mudslide,small,Rain
6148,2014-07-15,NA,United States,US,Wyoming,9520,Cody,66.07162,44.4686,-109.8833,Landslide,Mudslide,small,Rain
6149,2014-07-15,NA,United States,US,Colorado,5236,Salida,7.6987,38.5064,-106.0795,Landslide,Mudslide,medium,Rain
6161,2014-07-19,NA,United States,US,Colorado,1655,Cascade-Chipita Park,1.37598,38.9398,-105.0175,Landslide,Mudslide,small,Downpour
6166,2014-07-20,NA,United States,US,California,3429,Borrego Springs,20.08692,33.3124,-116.5799,Landslide,Mudslide,small,Downpour
6185,2014-07-28,NA,United States,US,Utah,5389,Nephi,5.80331,39.7153,-111.769,Landslide,Mudslide,small,Rain
6202,2014-05-20,NA,Honduras,HN,Yoro,15774,Yoro,0.31238,15.0666,-87.3245,Landslide,Landslide,medium,Rain
6221,2014-09-24,NA,United States,US,Iowa,1459,Woodbine,5.71009,41.7878,-95.6841,Landslide,Landslide,small,Unknown
6226,2014-04-17,NA,United States,US,Wyoming,9577,Jackson,1.70313,43.4756,-110.7826,Landslide,Creep,small,Snowfall snowmelt
6246,2014-10-14,NA,United States,US,Tennessee,1832,Lookout Mountain,0.5826,34.9922,-85.3435,Landslide,Landslide,small,Downpour
6251,2014-10-13,NA,El Salvador,SV,San Miguel,6393,Chirilagua,6.94536,13.2817,-88.1253,Landslide,Rockfall,small,Earthquake
6254,2014-05-15,NA,United States,US,Pennsylvania,1515,Versailles,1.57546,40.3034,-79.8406,Landslide,Landslide,small,Continuous rain
6269,2014-10-18,NA,Mexico,MX,Guerrero,1018,Colonia Alborada,4.1083,16.885,-99.8562,Landslide,Landslide,small,Tropical cyclone
6270,2014-10-16,NA,Nicaragua,NI,Managua,70013,Ciudad Sandino,5.59574,12.1137,-86.2409,Landslide,Mudslide,small,Downpour
6278,2014-05-15,NA,United States,US,Maryland,23717,Fort Washington,2.15609,38.6987,-77.0008,Landslide,Mudslide,small,Downpour
6297,2014-09-19,NA,Costa Rica,CR,Alajuela,9687,,5.57523,9.9643,-84.252,Landslide,Landslide,small,Rain
6301,2014-10-23,NA,Trinidad and Tobago,TT,Siparia,8568,Siparia,3.752,10.124,-61.5329,Landslide,Mudslide,medium,Downpour
6308,2014-10-20,SA,Ecuador,EC,Carchi,15112,San Gabriel,10.47204,0.6194,-77.7404,Landslide,Rockfall,small,Earthquake
6309,2014-10-21,SA,Colombia,CO,Santander,11265,San Vicente de Chucurí,1.08964,6.8907,-73.4081,Landslide,Rockfall,small,Rain
6318,2014-09-16,NA,United States,US,Utah,18761,Washington,1.34549,37.1422,-113.5043,Landslide,Debris flow,small,Rain
6342,2014-01-15,NA,United States,US,Pennsylvania,2190,Wilmerding,0.35963,40.3883,-79.8126,Landslide,Rockfall,small,Unknown
6372,2014-08-23,NA,United States,US,Wyoming,9520,Cody,59.36537,44.4544,-109.7961,Landslide,Rockfall,small,Unknown
6388,2014-11-17,NA,United States,US,Alabama,81619,Hoover,3.51822,33.3747,-86.8019,Landslide,Landslide,small,Downpour
6390,2014-11-21,NA,United States,US,California,44199,San Jacinto,4.90583,33.8256,-116.9762,Landslide,Landslide,small,Rain
6395,2013-04-18,NA,United States,US,Illinois,23402,East Peoria,2.36449,40.6545,-89.5567,Landslide,Landslide,small,Rain
6396,2013-04-18,NA,United States,US,Illinois,23402,East Peoria,2.33139,40.6549,-89.5569,Landslide,Landslide,small,Rain
6404,2014-11-28,NA,Canada,CA,Ontario,519949,Hamilton,4.79449,43.2804,-79.8919,Landslide,Landslide,small,Unknown
6417,2014-08-28,NA,Nicaragua,NI,Ogun State,6315,Bonanza,0.37593,14.0256,-84.5919,Landslide,Landslide,medium,Downpour
6505,2014-12-13,SA,Ecuador,EC,Sucumbios,0,Gonzalo Pizarro,11.55916,-0.1331,-77.4613,Landslide,Mudslide,medium,Unknown
6506,2014-08-13,NA,United States,US,Idaho,485,Idaho City,9.77449,43.8807,-115.7367,Landslide,Mudslide,small,Rain
6507,2014-08-14,NA,United States,US,Nevada,15023,Boulder City,2.66,36.0026,-114.8324,Landslide,Debris flow,small,Downpour
6508,2014-08-14,NA,United States,US,Wyoming,1176,Hoback,17.26708,43.1888,-110.9541,Landslide,Creep,medium,Downpour
6533,2014-08-18,NA,United States,US,Kentucky,777,Hindman,1.90244,37.3344,-82.9591,Landslide,Mudslide,small,Downpour
6542,2014-08-21,NA,United States,US,New York,2229,Canajoharie,10.30458,42.8147,-74.5965,Landslide,Mudslide,small,Downpour
6543,2014-08-21,NA,Costa Rica,CR,Alajuela,9853,Rio Segundo,11.96524,10.2878,-84.1807,Landslide,Mudslide,large,Unknown
6547,2014-08-22,NA,United States,US,Kentucky,1706,Coal Run Village,10.17779,37.5715,-82.6473,Landslide,Mudslide,small,Downpour
6579,2014-12-21,SA,Colombia,CO,Cauca,3120,Almaguer,17.31514,1.8362,-76.9857,Landslide,Mudslide,large,Rain
6581,2014-01-16,NA,United States,US,Pennsylvania,4176,Waynesburg,2.22576,39.9144,-80.1676,Landslide,Landslide,medium,Unknown
6586,2014-10-20,NA,Guatemala,GT,Sololá,9986,Zunil,7.03115,14.7836,-91.1836,Landslide,Landslide,small,Rain
6603,2014-12-25,NA,Canada,CA,Quebec,3805,Sutton,4.33884,45.1058,-72.5613,Landslide,Landslide,small,Unknown
6607,2014-12-27,NA,United States,US,Colorado,1027,Minturn,4.47152,39.556,-106.3967,Landslide,Rockfall,small,Unknown
6660,2014-07-28,NA,Guatemala,GT,Baja Verapaz,5370,Purulhá,5.88787,15.2322,-90.2417,Landslide,Landslide,medium,Rain
6661,2014-09-23,NA,Guatemala,GT,Guatemala,67994,Santa Catarina Pinula,2.70053,14.5932,-90.4979,Landslide,Landslide,medium,Rain
6662,2014-12-20,NA,Guatemala,GT,Guatemala,994938,Guatemala City,2.5962,14.664,-90.5164,Landslide,Landslide,medium,Rain
6663,2014-05-21,NA,United States,US,Illinois,5405,Highwood,2.92584,42.2261,-87.8107,Landslide,Other,small,Rain
6666,2014-09-27,NA,Guatemala,GT,Huehuetenango,1713,Cuilco,3.30989,15.3975,-91.9955,Landslide,Landslide,medium,Downpour
6667,2014-10-31,NA,Guatemala,GT,Guatemala,97172,Chinautla,5.94535,14.674,-90.457,Landslide,Landslide,small,Downpour
6668,2014-06-24,NA,Guatemala,GT,Quiché,2693,Chinique,3.98185,15.0771,-91.0096,Landslide,Landslide,medium,Rain
6669,2014-09-27,NA,Guatemala,GT,San Marcos,6438,Tacaná,0.75729,15.2422,-92.0738,Landslide,Landslide,medium,Rain
6670,2014-11-14,SA,Colombia,CO,Antioquia,16707,Barbosa,7.78677,6.5046,-75.3081,Landslide,Landslide,medium,Unknown
6672,2014-10-13,NA,Honduras,HN,Ocotepeque,2389,Sinuapa,2.00805,14.4579,-89.1666,Landslide,Landslide,medium,Downpour
6674,2014-09-29,SA,Ecuador,EC,Azuay,276964,Cuenca,13.21139,-2.847,-79.1108,Landslide,Rockfall,small,Unknown
6675,2014-05-22,NA,El Salvador,SV,San Miguel,19095,San Rafael Oriente,10.06695,13.4379,-88.2756,Landslide,Debris flow,medium,Rain
6679,2014-04-21,NA,El Salvador,SV,Cabañas,39361,San Martín,8.82525,13.8379,-88.8571,Landslide,Landslide,medium,Unknown
6680,2014-04-30,SA,Ecuador,EC,Zamora-Chinchipe,15276,Zamora,1.23724,-4.0602,-78.9638,Landslide,Landslide,small,Downpour
